BioID;FirstName;LastName;BirthDate;BirthCity;BirthCountry
stacoke01;Kevin;Stacom;9/4/1951;New York;USA
stanste01;Terence;Stansbury;2/27/1961;Los Angeles;USA
starkjo01;John;Starks;8/10/1965;Tulsa;USA
starrke01;Keith;Starr;3/14/1954;Sewickley;USA
stavela01;Larry;Staverman;10/11/1936;Cincinnati;USA
steella01;Larry;Steele;5/5/1949;Greencastle;USA
stepavl01;Vladimir;Stepania;8/5/1976;Tbilisi;GEO
stephev01;Everette;Stephens;10/21/1966;Evanston;USA
stephjo01;Joe;Stephens;1/28/1973;Riverside;USA
stephla01;Lance;Stephenson;9/5/1990;Brooklyn;USA
steveba01;Barry;Stevens;1/17/1963;Flint;USA
stevede01;DeShawn;Stevenson;4/3/1981;Fresno;USA
stevewa01;Wayne;Stevens;6/19/1936;Chillicothe;USA
stewade01;Dennis;Stewart;4/11/1947;;
stewake01;Kebu;Stewart;12/19/1973;Brooklyn;USA
stewala01;Larry;Stewart;9/21/1968;Philadelphia;USA
stewami01;Michael;Stewart;4/24/1975;Cutq Trepied Stella Plage;FRA
stithbr01;Bryant;Stith;12/10/1970;Emporia;USA
stivral01;Alex;Stivrins;11/29/1962;Lincoln;USA
stockjo01;John;Stockton;3/26/1962;Spokane;USA
stokema01;Maurice;Stokes;6/17/1933;Pittsburgh;USA
stonege01;George;Stone;2/9/1946;Murray;USA
stoneju01;Julyan;Stone;12/7/1988;Alexandria;USA
storeaw01;Awvee;Storey;4/18/1977;Chicago;USA
stoudda01;Damon;Stoudamire;9/3/1973;Portland;USA
stovapa01;Paul;Stovall;8/16/1948;;
strawjo01;Joe;Strawder;9/21/1940;Belle Glade;USA
stricma01;Mark;Strickland;7/14/1970;Atlanta;USA
stricro01;Roger;Strickland;9/4/1940;Jacksonville;USA
stroejo01;John;Stroeder;7/24/1958;Bremerton;USA
stronde01;Derek;Strong;2/9/1968;Los Angeles;USA
stroujo01;John;Stroud;10/29/1957;New Albany;USA
suitega01;Gary;Suiter;1/18/1945;Albuquerque;USA
sumptba01;Barry;Sumpter;11/11/1965;Brooklyn;USA
sundedo01;Don;Sunderlage;12/20/1929;Roselle;USA
sundobr01;Bruno;Sundov;2/10/1980;Split;CRO
sundvjo01;Jon;Sundvold;7/2/1961;Sioux Falls;USA
sutorge01;George;Sutor;9/14/1943;Philadelphia;USA
suttlda01;Dane;Suttle;8/9/1961;Los Angeles;USA
swageke01;Keith;Swagerty;10/30/1945;San Jose;USA
swiftro01;Robert;Swift;12/3/1985;Bakersfield;USA
swiftst01;Stromile;Swift;11/21/1979;Shreveport;USA
swinsaa01;Aaron;Swinson;1/9/1971;Brunswick;USA
sykesla01;Larry;Sykes;4/11/1973;Toledo;USA
sypa01;Pape;Sy;4/5/1988;Loudeac;FRA
szabobr01;Brett;Szabo;2/1/1968;Postville;USA
tabakza01;Zan;Tabak;6/15/1970;Split;CRO
tabusyu01;Yuta;Tabuse;10/5/1980;Yokohama;JPN
tarladr01;Dragan;Tarlac;5/9/1973;Belgrade;YUG
tarplro01;Roy;Tarpley;11/28/1964;New York;USA
tartle01;Levern;Tart;6/1/1942;Marion;USA
tayloan01;Anthony;Taylor;11/30/1965;Los Angeles;USA
taylobr01;Brian;Taylor;6/9/1951;Perth Amboy;USA
taylojo01;Johnny;Taylor;6/4/1974;Chattanooga;USA
taylole01;Leonard;Taylor;5/2/1966;Los Angeles;USA
tayloma01;Maurice;Taylor;10/30/1976;Detroit;USA
teaglte01;Terry;Teagle;4/10/1960;Broaddus;USA
telfase01;Sebastian;Telfair;6/9/1985;Brooklyn;USA
templco01;Collis;Temple;11/8/1952;Kentwood;USA
terreir01;Ira;Terrell;6/19/1954;Dallas;USA
terryca01;Carlos;Terry;6/22/1956;Lexington;USA
terrycl01;Claude;Terry;1/12/1950;Salida;USA
terryja01;Jason;Terry;9/15/1977;Seattle;USA
thearfl01;Floyd;Theard;9/5/1944;;
theusre01;Reggie;Theus;10/13/1957;Inglewood;USA
thibepe01;Peter;Thibeaux;10/3/1961;Los Angeles;USA
thigpju01;Justus;Thigpen;8/13/1947;;
thirdda01;David;Thirdkill;4/12/1960;St. Louis;USA
thomabi01;Billy;Thomas;12/23/1975;Shreveport;USA
thomaca01;Carl;Thomas;10/3/1969;Dayton;USA
thomach01;Charles;Thomas;10/3/1969;Dayton;USA
thomair01;Irving;Thomas;1/2/1966;Brooklyn;USA
thomais01;Isiah;Thomas;4/30/1961;Chicago;USA
thomais02;Isaiah;Thomas;2/7/1989;Tacoma;USA
thomaja01;Jamel;Thomas;3/25/1973;Brooklyn;USA
thomaja02;James;Thomas;11/22/1980;Schenectady;USA
thomajo02;John;Thomas;9/8/1975;Minneapolis;USA
thomaku01;Kurt;Thomas;10/4/1972;Dallas;USA
thomala01;Lance;Thomas;4/24/1988;Brooklyn;USA
thomama01;Malcolm;Thomas;11/8/1988;Columbia;USA
thomate01;Terry;Thomas;8/20/1953;Detroit;USA
thomaty01;Tyrus;Thomas;8/17/1986;Baton Rouge;USA
thompbe01;Bernard;Thompson;8/30/1962;Phoenix;USA
thompbr01;Brooks;Thompson;7/19/1970;Dallas;USA
thompda01;David;Thompson;7/13/1954;Shelby;USA
thompdi01;Dijon;Thompson;2/23/1983;Los Angeles;USA
thompge01;George;Thompson;11/29/1947;Brooklyn;USA
thompjo01;John;Thompson;9/2/1941;Washington;USA
thompke01;Kevin;Thompson;2/7/1971;Winston-Salem;USA
thompkl01;Klay;Thompson;2/8/1990;Los Angeles;USA
thompla01;LaSalle;Thompson;6/23/1961;Cincinnati;USA
thompmy01;Mychal;Thompson;1/30/1955;Nassau;BAH
thompmy02;Mychel;Thompson;6/1/1988;Los Angeles;USA
thomppa01;Paul;Thompson;5/25/1961;Smyrna;USA
thompst01;Stephen;Thompson;12/2/1968;Los Angeles;USA
thomptr02;Tristan;Thompson;3/13/1991;Brampton;CAN
thornda01;Dallas;Thornton;9/1/1946;Louisville;USA
thorpot01;Otis;Thorpe;8/5/1962;Boynton Beach;USA
threase01;Sedale;Threatt;9/10/1961;Atlanta;USA
tillida01;Darren;Tillis;2/23/1960;Dallas;USA
tinslge01;George;Tinsley;9/19/1946;Louisville;USA
tinslja01;Jamaal;Tinsley;2/28/1978;Brooklyn;USA
tisdawa01;Wayman;Tisdale;6/9/1964;Tulsa;USA
toneyan01;Andrew;Toney;11/23/1957;Birmingham;USA
toneyse01;Sedric;Toney;4/13/1962;Columbus;USA
toonebe01;Bernard;Toone;7/14/1956;Yonkers;USA
towemo01;Monte;Towe;9/27/1953;Marion;USA
towerke01;Keith;Tower;5/15/1970;Libby;USA
towneli01;Linton;Townes;11/30/1959;Richmond;USA
townsra01;Raymond;Townsend;12/20/1955;San Jose;USA
trappge01;George;Trapp;7/11/1948;Detroit;USA
trappjo01;John;Trapp;10/2/1945;Detroit;USA
traylro01;Robert;Traylor;2/1/1977;Detroit;USA
trentga01;Gary;Trent;9/22/1974;Columbus;USA
tresvjo01;John;Tresvant;11/6/1939;Washington;USA
truitan01;Ansley;Truitt;8/24/1950;West Point;USA
trybace01;Cezary;Trybanski;9/22/1979;Warsaw;POL
tschojo01;John;Tschogl;4/25/1950;Chula Vista;USA
tskitni01;Nikoloz;Tskitishvili;4/14/1983;Tbilisi;GEO
tuckean01;Anthony;Tucker;4/4/1969;Washington;USA
turiaro01;Ronny;Turiaf;1/13/1983;Le Robert, Martinique;FRA
turkcmi01;Mirsad;Turkcan;6/7/1976;Novi Pazar;YUG
turnean01;Andre;Turner;12/13/1964;Memphis;USA
turneel01;Elston;Turner;6/10/1959;Knoxville;USA
turneev01;Evan;Turner;10/27/1988;Chicago;USA
turnehe02;Henry;Turner;8/18/1966;Oakland;USA
turnejo01;John;Turner;11/30/1967;Washington;USA
turnewa01;Wayne;Turner;3/22/1976;Boston;USA
twardda01;Dave;Twardzik;9/20/1950;Hershey;USA
tylerje01;Jeremy;Tyler;6/21/1991;San Diego;USA
tylerte01;Terry;Tyler;10/30/1956;Detroit;USA
ubileed01;Edwin;Ubiles;11/26/1986;Brooklyn;USA
udokaim01;Ime;Udoka;8/9/1977;Portland;USA
udrihbe01;Beno;Udrih;7/5/1982;Celje;SLO
upshake01;Kelvin;Upshaw;1/24/1963;Chicago;USA
valenda01;Darnell;Valentine;2/3/1959;Chicago;USA
valenro01;Ronnie;Valentine;11/27/1957;Norfolk;USA
vallejo01;John;Vallely;10/3/1948;;
vanbrja01;Jan;Van Breda Kolff;12/16/1951;Palos Verdes;USA
vandelo01;Logan;Vander Velden;4/3/1971;Valders;USA
vanhoke01;Keith;Van Horn;10/23/1975;Fullerton;USA
vanteda01;David;Vanterpool;3/31/1973;Daytona Beach;USA
vanzade01;Dennis;Van Zant;6/1/1952;;
vaughda01;David;Vaughn;6/4/1952;Nashville;USA
vaughda02;David;Vaughn;3/23/1973;Tulsa;USA
vaughja01;Jacque;Vaughn;2/11/1975;Los Angeles;USA
vaughlo01;Loy;Vaught;2/27/1968;Grand Rapids;USA
vaughvi01;Virgil;Vaughn;5/15/1918;;
veselja01;Jan;Vesely;4/24/1990;Ostrava;TCH
vetragu01;Gundars;Vetra;5/22/1967;Ventspils;LAT
viannjo01;Joao;Vianna;11/15/1966;Trabajara;BRA
villach01;Charlie;Villanueva;8/24/1984;Queens;USA
vinceja01;Jay;Vincent;6/10/1959;Kalamazoo;USA
virdecl01;Claude;Virden;11/25/1947;Akron;USA
vocega01;Gary;Voce;11/24/1965;;JAM
volkefl01;Floyd;Volker;6/21/1921;Casper;USA
volkoal01;Alexander;Volkov;3/29/1964;Omsk;URS
vromabr01;Brett;Vroman;12/25/1955;Hollywood;USA
vucevni01;Nikola;Vucevic;10/24/1990;Morges;SUI
wadedw01;Dwyane;Wade;1/17/1982;Chicago;USA
wadema01;Mark;Wade;10/15/1965;Torrance;USA
wagneda02;Dajuan;Wagner;2/4/1983;Camden;USA
waitegr01;Granville;Waiters;1/8/1961;Columbus;USA
wakefan01;Andre;Wakefield;1/11/1955;Chicago;USA
walkean02;Antoine;Walker;8/12/1976;Chicago;USA
walkebr01;Brady;Walker;3/15/1921;Provo;USA
walkeda01;Darrell;Walker;3/9/1961;Chicago;USA
walkeke02;Kemba;Walker;5/8/1990;The Bronx;USA
walkesa01;Samaki;Walker;2/25/1976;Columbus;USA
walkne01;Neal;Walk;7/29/1948;Cleveland;USA
wallabe01;Ben;Wallace;9/10/1974;White Hall;USA
wallage01;Gerald;Wallace;7/23/1982;Sylacauga;USA
wallajo01;John;Wallace;2/9/1974;Rochester;USA
wallara01;Rasheed;Wallace;9/17/1974;Philadelphia;USA
walledw01;Dwight;Waller;10/5/1945;Brownsville;USA
walleja01;Jamie;Waller;11/20/1964;South Boston;USA
waltere01;Rex;Walters;3/12/1970;Omaha;USA
walthpa01;Paul;Walther;3/23/1927;Covington;USA
waltoll01;Lloyd;Walton;11/23/1953;Chicago;USA
waltolu01;Luke;Walton;3/28/1980;San Diego;USA
wardch01;Charlie;Ward;10/12/1970;Thomasville;USA
wardhe01;Henry;Ward;1/30/1952;Jackson;USA
warneco01;Cornell;Warner;8/12/1948;Jackson;USA
warrejo01;John;Warren;7/7/1947;Sparta;USA
warrewi01;Willie;Warren;10/22/1989;Dallas;USA
warribr01;Bryan;Warrick;7/22/1959;Moses Lake;USA
warriha01;Hakim;Warrick;7/8/1982;Philadelphia;USA
washidu01;Duane;Washington;8/31/1964;Eschwege;GER
washier01;Eric;Washington;3/23/1974;Pearl;USA
washike01;Kermit;Washington;9/17/1951;Washington;USA
washiri01;Richard;Washington;7/15/1955;Portland;USA
washiwi01;Wilson;Washington;8/3/1955;Norfolk;USA
watsoea01;Earl;Watson;6/12/1979;Kansas City;USA
watsoja01;Jamie;Watson;2/23/1972;Elm City;USA
weathcl01;Clarence;Weatherspoon;9/8/1970;Crawford;USA
weathni01;Nick;Weatherspoon;7/20/1950;Greenwood;USA
webbma01;Marcus;Webb;5/9/1970;Montgomery;USA
webstel01;Elnardo;Webster;3/6/1948;Jersey City;USA
webstma01;Marvin;Webster;4/13/1952;Baltimore;USA
webstma02;Martell;Webster;12/4/1986;Edmond;USA
wedmasc01;Scott;Wedman;7/29/1952;Harper;USA
weidnbr01;Brant;Weidner;10/28/1960;Orefield;USA
wellsow01;Owen;Wells;12/9/1950;Providence;USA
wellsra01;Ralph;Wells;9/3/1940;;
welscji01;Jiri;Welsch;1/27/1980;Pardubice;TCH
werdaro01;Robert;Werdann;9/12/1970;Sunnyside;USA
wesleda01;David;Wesley;11/14/1970;San Antonio;USA
westda01;David;West;8/29/1980;Teaneck;USA
westde01;Delonte;West;7/26/1983;Washington;USA
westje01;Jerry;West;5/28/1938;Cheylan;USA
westma01;Mark;West;11/5/1960;Petersburg;USA
westppa01;Paul;Westphal;11/30/1950;Torrance;USA
westro01;Roland;West;6/6/1944;;
wetzejo01;John;Wetzel;10/22/1944;Waynesboro;USA
whalero01;Robert;Whaley;4/16/1982;Benton Harbor;USA
whatlen01;Ennis;Whatley;8/11/1962;Birmingham;USA
wheatde01;DeJuan;Wheat;10/14/1973;Louisville;USA
wheelcl01;Clinton;Wheeler;10/27/1959;Neptune;USA
wheelty01;Tyson;Wheeler;10/8/1975;New Britain;USA
whitedo01;Donald;Whiteside;4/25/1969;Chicago;USA
whiteer01;Eric;White;12/30/1965;San Francisco;USA
whiteha01;Hassan;Whiteside;6/13/1989;Gastonia;USA
whiteja01;Jahidi;White;2/19/1976;St. Louis;USA
whiteja02;James;White;10/21/1982;Washington;USA
whiteje01;Jerome;Whitehead;9/30/1956;Waukegan;USA
whitera01;Randy;White;11/4/1967;Shreveport;USA
whitero01;Rory;White;8/16/1959;Tuskegee;USA
whitero02;Rodney;White;6/28/1980;Morrisville;USA
whiteto01;Tony;White;2/15/1965;Charlotte;USA
whitewi01;Willie;White;8/20/1962;Memphis;USA
whitfdw01;Dwayne;Whitfield;8/21/1972;Aberdeen;USA
wickssi01;Sidney;Wicks;9/19/1949;Los Angeles;USA
wiermu01;Murray;Wier;12/12/1926;Grand View;USA
wiggimi01;Mitchell;Wiggins;9/28/1959;Lenoir County;USA
wilcoch01;Chris;Wilcox;8/3/1982;Raleigh;USA
wilcudc01;D.C.;Wilcutt;3/25/1923;Patton;USA
wileymi01;Michael;Wiley;10/16/1957;Long Beach;USA
wileymo01;Morlon;Wiley;9/24/1966;New Orleans;USA
wilkeja01;Jamaal;Wilkes;5/2/1953;Berkeley;USA
wilkeja02;James;Wilkes;3/12/1958;Nashville;USA
wilkida01;Dale;Wilkinson;3/18/1960;Pocatello;USA
wilkida02;Damien;Wilkins;1/11/1980;Washington;USA
wilkige01;Gerald;Wilkins;9/11/1963;Atlanta;USA
williaa01;Aaron;Williams;10/2/1971;Evanston;USA
willial02;Alvin;Williams;8/6/1974;Philadelphia;USA
willibr01;Brandon;Williams;2/27/1975;Collinston;USA
willich01;Charles;Williams;9/5/1943;Colorado Springs;USA
willico01;Corey;Williams;4/24/1970;Twiggs;USA
willico02;Corliss;Williamson;12/4/1973;Russellville;USA
willide02;Derrick;Williams;5/25/1991;La Mirada;USA
williea01;Earl;Williams;3/24/1951;Levittown;USA
williel01;Elliot;Williams;6/20/1989;Memphis;USA
willier01;Eric;Williams;7/17/1972;Newark;USA
willifr01;Freeman;Williams;5/15/1956;Los Angeles;USA
willifr02;Frank;Williams;2/25/1980;Peoria;USA
willigu01;Gus;Williams;10/10/1953;Mount Vernon;USA
willigu02;Guy;Williams;7/1/1960;Los Angeles;USA
willija01;Jayson;Williams;2/22/1968;Ritter;USA
willija02;Jason;Williams;11/18/1975;Belle;USA
willije01;Jerome;Williams;5/10/1973;Washington;USA
willijo01;John;Williamson;11/10/1951;New Haven;USA
willijo02;John;Williams;10/26/1966;Los Angeles;USA
willijo03;Jordan;Williams;10/11/1990;Torrington;USA
williju01;Justin;Williams;5/12/1984;Chicago;USA
willike01;Kevin;Williams;9/11/1961;New York;USA
willike02;Kevin;Willis;9/6/1962;Los Angeles;USA
willilo01;Lorenzo;Williams;7/15/1969;Ocala;USA
willilo02;Louis;Williams;10/27/1986;Lithonia;USA
willima01;Maurice;Williams;12/19/1982;Jackson;USA
willima02;Marvin;Williams;6/19/1986;Bremerton;USA
willima03;Marcus;Williams;12/3/1985;Los Angeles;USA
willire01;Reggie;Williams;3/5/1964;Baltimore;USA
willisc01;Scott;Williams;3/21/1968;Hacienda Heights;USA
willish01;Shammond;Williams;4/5/1975;Bronx;USA
willish02;Shelden;Williams;10/21/1983;Oklahoma City;USA
willish03;Shawne;Williams;2/16/1986;Memphis;USA
willitr01;Travis;Williams;5/27/1969;Columbia;USA
williwa01;Ward;Williams;6/26/1923;;
williwi01;Willie;Williams;7/28/1946;;
willode01;Dedric;Willoughby;5/27/1974;New Orleans;USA
wilsoge01;George;Wilson;5/9/1942;Meridian;USA
wilsois01;Isaiah;Wilson;5/31/1948;Philadelphia;USA
wilsoja01;Jasper;Wilson;7/12/1947;Camden;USA
wilsoni01;Nikita;Wilson;2/25/1964;Pineville;USA
wilsori02;Ricky;Wilson;7/16/1964;Hampton;USA
wilsotr01;Trevor;Wilson;3/16/1968;Los Angeles;USA
winchke01;Kennard;Winchester;9/3/1966;Chestertown;USA
windito01;Tony;Windis;1/27/1933;(ht) Woodside;USA
windsjo01;John;Windsor;4/3/1940;;
wingada01;David;Wingate;12/15/1963;Baltimore;USA
wingfdo01;Dontonio;Wingfield;6/23/1974;Albany;USA
wingoha01;Harthorne;Wingo;9/9/1947;Tryon;USA
winslri01;Rickie;Winslow;7/26/1964;Houston;USA
wintebr01;Brian;Winters;3/1/1952;Rockaway;USA
wintetr01;Trevor;Winter;1/7/1974;Slayton;USA
wintevo01;Voise;Winters;10/12/1962;Chicago;USA
wisewi01;Willie;Wise;3/3/1947;San Francisco;USA
wittmra01;Randy;Wittman;10/28/1959;Indianapolis;USA
wolkoru01;Ruben;Wolkowyski;9/30/1973;Juan Jose Castelli;ARG
woodda01;David;Wood;11/30/1964;Spokane;USA
woodslo01;Loren;Woods;6/21/1978;St. Louis;USA
woodsqy01;Qyntel;Woods;2/16/1981;Memphis;USA
woolror01;Orlando;Woolridge;12/16/1959;Bernice;USA
workmha01;Haywoode;Workman;1/23/1966;Charlotte;USA
workmma01;Mark;Workman;3/10/1930;Charleston;USA
worslwi01;Willie;Worsley;11/13/1945;Bronx;USA
worthja01;James;Worthy;2/27/1961;Gastonia;USA
wrighan01;Antoine;Wright;2/6/1984;West Covina;USA
wrighbr02;Bracey;Wright;7/1/1984;The Colony;USA
wrighch01;Chris;Wright;9/30/1988;Trotwood;USA
wrighdo01;Dorell;Wright;12/2/1985;Los Angeles;USA
wrighho02;Howard;Wright;12/20/1967;San Diego;USA
wrighla01;Larry;Wright;11/23/1954;Monroe;USA
wrighlo02;Lorenzen;Wright;11/4/1975;Memphis;USA
wrighlu01;Luther;Wright;9/22/1971;Jersey City;USA
wrighsh01;Sharone;Wright;1/30/1973;Macon;USA
wuycide01;Dennis;Wuycik;3/29/1950;Ambridge;USA
wyndeaj01;A.J.;Wynder;9/11/1964;Bronx;USA
yarbrvi01;Vincent;Yarbrough;3/21/1981;Cleveland;USA
yardlge01;George;Yardley;11/3/1928;Hollywood;USA
yatesba01;Barry;Yates;1/30/1946;;
yateswa01;Wayne;Yates;11/7/1937;Little Rock;USA
youngda01;Danny;Young;7/26/1962;Raleigh;USA
youngmi01;Michael;Young;1/2/1961;Houston;USA
youngpe01;Perry;Young;8/4/1963;Baltimore;USA
youngti01;Tim;Young;2/6/1976;Santa Cruz;USA
zasloma01;Max;Zaslofsky;12/7/1925;Brooklyn;USA
zellega01;Gary;Zeller;11/20/1947;;USA
zelleha01;Harry;Zeller;7/10/1918;;
zevenph01;Phil;Zevenbergen;4/13/1964;Seattle;USA
zoetji01;Jim;Zoet;12/20/1953;Uxbridge;CAN
abdursh01;Julius;Abdur-Rahim;12/11/1976;Marietta;USA
abernto01;Thomas;Abernethy;5/6/1954;South Bend;USA
ackerdo01;Donald;Ackerman;9/4/1930;New York;USA
actonbu01;Charles;Acton;1/11/1942;;
adamsdo01;Donald;Adams;11/27/1947;Atlanta;USA
adelmri01;Richard;Adelman;6/16/1946;Lynwood;USA
aingeda01;Daniel;Ainge;3/17/1959;Eugene;USA
aitchma01;Matthew;Aitch;9/21/1944;St. Louis;USA
alabiso01;Makafan;Alabi;3/21/1988;Kaduna;NGR
aleksch01;Charles;Aleksinas;2/26/1959;Litchfield;USA
alforst01;Stephen;Alford;11/23/1964;Franklin;USA
allenbo01;Robert;Allen;7/17/1946;(ht) Port Huron;USA
allenra01;James;Allen;1/26/1965;Milton;USA
allenra02;Walter;Allen;7/20/1975;Merced;USA
allento01;Anthony;Allen;1/11/1982;Chicago;USA
anderan01;Andrew;Anderson;7/6/1945;Buffalo;USA
anderbo01;Robert;Anderegg;8/24/1937;Monroe;USA
andercl01;Clifford;Anderson;9/7/1944;(ht) Philadelphia;USA
anderda01;Daniel;Anderson;2/15/1943;Minneapolis;USA
andergr01;Gregory;Anderson;6/22/1964;Houston;USA
anderjj01;Mitchell;Anderson;9/23/1960;Chicago;USA
anderke01;Kenneth;Anderson;10/9/1970;Corona;USA
anderki01;Keith;Anderson;5/12/1955;Sedalia;USA
anderni01;Nelison;Anderson;1/20/1968;Chicago;USA
anderro01;Ronald;Anderson;10/15/1958;Chicago;USA
anderwa01;Walter;Anderzunas;1/11/1946;;
anieldo01;Donald;Anielak;11/1/1930;St. Louis;USA
anstech01;Christopher;Anstey;1/1/1975;Melbourne;AUS
anthogr01;Gregory;Anthony;11/15/1967;Las Vegas;USA
archina01;Nathaniel;Archibald;9/2/1948;New York;USA
ardji01;Jimmie;Ard;9/19/1948;Harvey;USA
arlaujo01;Joseph;Arlauckas;7/20/1965;Rochester;USA
armstbj01;Benjamin;Armstrong;9/9/1967;Detroit;USA
armstbo01;T.;Armstrong;6/17/1933;Detroit;USA
armstcu01;Paul;Armstrong;11/1/1918;;
armstta01;Michel;Armstrong;10/5/1955;Moultrie;USA
arnelje01;Hugh;Arnelle;12/30/1933;New Rochelle;USA
arnzebo01;Robert;Arnzen;11/3/1947;Covington;USA
asmondo01;Donald;Asmonga;2/15/1928;;
athadi01;Richard;Atha;9/21/1931;Otterbein;USA
atkinch01;Kenneth;Atkins;8/14/1974;Orlando;USA
attleal01;Alvin;Attles;11/7/1936;Newark;USA
austijo01;John;Austin;8/31/1944;Washington;USA
averibi01;William;Averitt;7/22/1952;Hopkinsville;USA
bachjo01;John;Bach;7/10/1924;Brooklyn;USA
baconhe01;William;Bacon;7/5/1948;Louisville;USA
baechji01;James;Baechtold;12/9/1927;McKeesport;USA
bailegu01;Augustus;Bailey;2/18/1951;Gibson;USA
baileto01;John;Bailey;11/19/1975;Los Angeles;USA
bakerno01;Norman;Baker;2/17/1923;Victoria;CAN
bakervi01;Vincent;Baker;11/23/1971;Lake Wales;USA
ballagr01;Gregory;Ballard;1/29/1955;Los Angeles;USA
banksge01;Eugene;Banks;5/15/1959;Philadelphia;USA
banksma01;Arthur;Banks;11/19/1981;Las Vegas;USA
bannike01;Kenneth;Bannister;4/1/1960;Baltimore;USA
bantomi01;Michael;Bantom;12/3/1951;Philadelphia;USA
bardost01;Stephen;Bardo;4/5/1968;Henderson;USA
barkecl01;Clifford;Barker;1/15/1921;Yorktown;USA
barketo01;Thomas;Barker;3/11/1955;Harlingen;USA
barksdo01;Donald;Barksdale;3/31/1923;Oakland;USA
barnedi01;Richard;Barnett;10/2/1936;Gary;USA
barneji01;Velvet;Barnes;4/13/1941;Tuckerman;USA
barneji02;James;Barnett;7/7/1944;Greenville;USA
barnena01;Nathaniel;Barnett;1/29/1953;;
barremi01;Michael;Barrett;9/5/1943;Montgomery;USA
barrmi01;Michael;Barr;10/19/1950;Canton;USA
barrmo01;Thomas;Barr;6/19/1944;(ht) Pittsburgh;USA
barryri01;Richard;Barry;3/28/1944;Elizabeth;USA
barteed01;Edward;Bartels;10/8/1925;New York;USA
bartovi01;Victor;Bartolome;9/29/1948;Santa Barbara;USA
basdeed01;Edward;Basden;2/15/1983;New York;USA
basseti01;Eugene;Bassett;4/1/1951;Washington;USA
batesbi01;Billy;Bates;5/31/1956;Kosciusko;USA
batismi01;Michael;Batiste;11/21/1977;Inglewood;USA
battito01;Demetrius;Battie;2/11/1976;Dallas;USA
battlke01;Kenneth;Battle;10/10/1964;Aurora;USA
battoda01;David;Batton;3/26/1956;Baltimore;USA
baumhfr01;Frank;Baumholtz;10/7/1918;Midvale;USA
baumjo01;John;Baum;6/17/1946;Philadelphia;USA
beached01;Edward;Beach;1/25/1929;;
beardal01;Albert;Beard;4/27/1942;Fort Valley;USA
beardbu01;Alfred;Beard;5/4/1947;Hardinsburg;USA
beaslch01;Charles;Beasley;9/23/1945;Shawnee;USA
beckby01;A.;Beck;1/25/1945;Ellensburg;USA
beckear01;Arthur;Becker;1/12/1942;Akron;USA
beckemo01;Morris;Becker;2/24/1917;;
becker01;Ernest;Beck;12/11/1931;Philadelphia;USA
bedelbo01;Robert;Bedell;6/26/1944;Los Angeles;USA
beendha01;Henry;Beenders;6/2/1916;Haarlem;HOL
behagro01;Ronald;Behagen;1/14/1951;New York;USA
bellawa01;Walter;Bellamy;7/24/1939;New Bern;USA
bellwh01;William;Bell;9/13/1932;Monticello;USA
bemorir01;Irving;Bemoras;11/18/1930;Chicago;USA
benjabe01;Lenard;Benjamin;11/22/1964;Monroe;USA
benneme01;Melvin;Bennett;1/4/1955;Pittsburgh;USA
bennesp01;Willis;Bennett;8/4/1943;Lakewood;USA
benneto01;Anthony;Bennett;6/1/1969;Green Bay;USA
bensoke01;Michael;Benson;12/27/1954;New Castle;USA
bercege01;Eugene;Berce;11/22/1926;;
beshode01;Delmer;Beshore;11/29/1956;Mechanicsburg;USA
bialowe01;Wesley;Bialosuknia;6/8/1945;Poughkeepsie;USA
biancal01;Alfred;Bianchi;3/26/1932;Long Island City;USA
biasaha01;Henry;Biasatti;1/14/1922;Beano;ITA
bibbyhe01;Charles;Bibby;11/24/1949;Franklinton;USA
bibbymi01;Michael;Bibby;5/13/1978;Cherry Hill;USA
biedeed01;Edward;Biedenbach;8/12/1945;Pittsburgh;USA
bigelbo01;Robert;Bigelow;12/26/1953;Boston;USA
bingda01;David;Bing;11/24/1943;Washington;USA
bishoga01;Robert;Bishop;6/4/1922;Bellingham;USA
blackal01;Robert;Blackwell;6/27/1970;Toms River;USA
blackch01;Charles;Black;6/15/1921;Arco;USA
blackna01;Nathaniel;Blackwell;2/15/1965;Philadelphia;USA
blackto01;Thomas;Black;7/9/1941;LaCrosse;USA
blakest01;Steven;Blake;2/26/1980;Hollywood;USA
blalowi01;William;Blalock;9/8/1983;Boston;USA
blaylmo01;Daron;Blaylock;3/20/1967;Garland;USA
bloommi01;Meyer;Bloom;1/14/1915;New York;USA
blumera01;Bernard;Blume;9/23/1958;Valdosta;USA
bockhbu01;Arlen;Bockhorn;7/8/1933;Campbell Hill;USA
boerwto01;Thomas;Boerwinkle;8/23/1945;Cleveland;USA
boguemu01;Tyrone;Bogues;1/9/1965;Baltimore;USA
bolgebi01;William;Bolger;8/21/1931;;
bolstdo01;F.;Bolstorff;10/29/1931;;
bondph01;Phillip;Bond;7/27/1954;Louisville;USA
bonharo01;Ronald;Bonham;5/31/1942;Muncie;USA
bonnema01;Matthew;Bonner;4/5/1980;Concord;USA
bookebu01;Harold;Booker;7/20/1945;;
boonejo01;Oscar;Boone;11/21/1984;Mount Airy;USA
boonero01;Ronald;Boone;9/6/1946;Oklahoma City;USA
boozebo01;Robert;Boozer;4/26/1937;Omaha;USA
bornhja01;Jacob;Bornheimer;6/29/1927;New Brunswick;USA
